,DE_load_actual_entsoe_transparency
30528,45788.0
30529,44513.0
30530,44792.0
30531,45856.0
30532,48582.0
30533,56725.0
30534,62951.0
30535,66334.0
30536,67266.0
30537,68574.0
30538,69710.0
30539,68790.0
30540,68373.0
30541,67132.0
30542,66092.0
30543,65033.0
30544,64597.0
30545,64015.0
30546,63260.0
30547,60790.0
30548,57797.0
30549,55598.0
30550,51342.0
30551,48105.0
30552,46090.0
30553,44971.0
30554,45147.0
30555,46077.0
30556,49247.0
30557,57089.0
30558,63180.0
30559,66466.0
30560,67455.0
30561,69425.0
30562,71000.0
30563,70672.0
30564,69278.0
30565,67249.0
30566,65610.0
30567,63818.0
30568,62916.0
30569,62914.0
30570,62595.0
30571,60419.0
30572,57215.0
30573,55156.0
30574,50690.0
30575,48030.0
30576,46197.0
30577,45051.0
30578,44936.0
30579,45814.0
30580,48874.0
30581,56243.0
30582,62621.0
30583,66208.0
30584,67603.0
30585,68613.0
30586,70247.0
30587,70223.0
30588,69917.0
30589,69108.0
30590,67713.0
30591,66886.0
30592,66519.0
30593,65411.0
30594,64397.0
30595,61417.0
30596,58379.0
30597,55944.0
30598,51832.0
30599,48607.0
30600,46797.0
30601,45094.0
30602,45285.0
30603,46094.0
30604,48912.0
30605,56762.0
30606,63025.0
30607,66230.0
30608,67471.0
30609,68538.0
30610,69685.0
30611,69199.0
30612,68467.0
30613,66945.0
30614,65223.0
30615,63558.0
30616,63062.0
30617,62188.0
30618,61086.0
30619,58382.0
30620,55657.0
30621,53684.0
30622,50255.0
30623,46633.0
30624,44265.0
30625,42675.0
30626,42104.0
30627,41813.0
30628,41582.0
30629,44110.0
30630,47884.0
30631,52111.0
30632,55566.0
30633,57243.0
30634,57606.0
30635,56672.0
30636,54987.0
30637,53630.0
30638,52831.0
30639,52274.0
30640,52368.0
30641,52082.0
30642,51042.0
30643,49504.0
30644,47316.0
30645,47181.0
30646,44660.0
30647,41941.0
30648,39836.0
30649,38558.0
30650,37866.0
30651,37240.0
30652,36792.0
30653,37571.0
30654,40640.0
30655,43885.0
30656,47145.0
30657,49450.0
30658,51053.0
30659,50755.0
30660,49425.0
30661,48146.0
30662,47278.0
30663,46876.0
30664,47711.0
30665,48544.0
30666,49194.0
30667,48818.0
30668,47841.0
30669,48403.0
30670,45979.0
30671,43310.0
30672,41577.0
30673,40585.0
30674,40844.0
30675,42066.0
30676,44984.0
30677,53599.0
30678,60228.0
30679,64262.0
30680,65762.0
30681,67270.0
30682,68836.0
30683,69417.0
30684,68706.0
30685,67915.0
30686,66765.0
30687,65635.0
30688,65124.0
30689,64222.0
30690,63288.0
30691,60964.0
30692,58027.0
30693,55835.0
30694,51326.0
30695,48339.0
30696,46477.0
30697,45117.0
30698,45350.0
30699,46072.0
30700,48610.0
30701,56477.0
30702,63080.0
30703,66301.0
30704,67477.0
30705,69460.0
30706,70939.0
30707,70168.0
30708,69475.0
30709,68032.0
30710,67285.0
30711,66028.0
30712,65658.0
30713,65187.0
30714,64140.0
30715,61527.0
30716,58695.0
30717,56613.0
30718,52542.0
30719,48992.0
30720,46824.0
30721,45707.0
30722,45709.0
30723,46557.0
30724,49225.0
30725,56745.0
30726,63225.0
30727,66627.0
30728,67985.0
30729,68101.0
30730,70107.0
30731,71263.0
30732,71013.0
30733,69833.0
30734,68026.0
30735,66316.0
30736,66230.0
30737,65855.0
30738,64535.0
30739,61319.0
30740,58758.0
30741,56872.0
30742,52777.0
30743,49440.0
30744,47288.0
30745,45865.0
30746,45961.0
30747,46793.0
30748,49342.0
30749,56932.0
30750,63188.0
30751,67206.0
30752,69171.0
30753,70693.0
30754,70809.0
30755,70254.0
30756,70070.0
30757,69250.0
30758,67860.0
30759,66697.0
30760,66244.0
30761,65566.0
30762,64547.0
30763,61727.0
30764,59118.0
30765,56808.0
30766,52829.0
30767,49319.0
30768,47216.0
30769,46270.0
30770,46538.0
30771,47518.0
30772,50177.0
30773,57814.0
30774,63901.0
30775,66654.0
30776,68634.0
30777,69607.0
30778,70873.0
30779,70658.0
30780,69323.0
30781,66605.0
30782,65379.0
30783,63426.0
30784,63060.0
30785,61618.0
30786,61152.0
30787,58618.0
30788,55375.0
30789,53578.0
30790,50086.0
30791,46648.0
30792,44501.0
30793,43167.0
30794,42570.0
30795,42186.0
30796,42108.0
30797,44406.0
30798,47898.0
30799,52107.0
30800,54701.0
30801,56220.0
30802,57554.0
30803,56678.0
30804,54347.0
30805,52719.0
30806,52024.0
30807,51593.0
30808,51548.0
30809,51510.0
30810,50861.0
30811,49158.0
30812,46967.0
30813,46246.0
30814,43948.0
30815,41047.0
30816,39154.0
30817,37857.0
30818,37119.0
30819,36985.0
30820,36561.0
30821,37172.0
30822,39853.0
30823,43523.0
30824,46493.0
30825,48332.0
30826,50029.0
30827,50102.0
30828,48438.0
30829,47008.0
30830,46680.0
30831,46534.0
30832,47216.0
30833,47873.0
30834,47900.0
30835,48161.0
30836,47570.0
30837,48580.0
30838,45360.0
30839,42337.0
30840,40893.0
30841,39588.0
30842,39854.0
30843,41043.0
30844,44470.0
30845,53265.0
30846,60193.0
30847,64316.0
30848,65770.0
30849,67692.0
30850,68837.0
30851,68151.0
30852,67557.0
30853,66768.0
30854,65826.0
30855,64124.0
30856,63974.0
30857,63883.0
30858,63131.0
30859,60024.0
30860,57293.0
30861,55080.0
30862,50269.0
30863,46536.0
30864,44688.0
30865,43330.0
30866,43713.0
30867,44341.0
30868,47271.0
30869,54634.0
30870,61137.0
30871,64757.0
30872,65844.0
30873,67800.0
30874,68979.0
30875,68859.0
30876,68138.0
30877,65942.0
30878,64904.0
30879,63204.0
30880,62949.0
30881,62498.0
30882,61508.0
30883,58427.0
30884,55467.0
30885,53820.0
30886,49057.0
30887,45687.0
30888,43817.0
30889,42639.0
30890,42689.0
30891,43772.0
30892,46620.0
30893,54713.0
30894,60798.0
30895,64201.0
30896,64934.0
30897,66857.0
30898,68364.0
30899,67159.0
30900,66476.0
30901,65167.0
30902,65046.0
30903,63525.0
30904,62944.0
30905,62288.0
30906,61383.0
30907,58445.0
30908,55867.0
30909,53749.0
30910,49525.0
30911,45739.0
30912,43950.0
30913,42723.0
30914,42657.0
30915,43557.0
30916,46355.0
30917,53687.0
30918,60317.0
30919,63778.0
30920,65171.0
30921,66809.0
30922,67499.0
30923,67221.0
30924,66506.0
30925,65443.0
30926,64330.0
30927,63373.0
30928,63332.0
30929,62449.0
30930,60817.0
30931,58352.0
30932,55866.0
30933,54222.0
30934,49418.0
30935,46243.0
30936,44193.0
30937,43158.0
30938,43465.0
30939,44370.0
30940,47034.0
30941,54532.0
30942,60818.0
30943,64763.0
30944,65764.0
30945,66510.0
30946,67884.0
30947,67230.0
30948,65961.0
30949,63673.0
30950,62659.0
30951,61835.0
30952,61352.0
30953,60564.0
30954,59292.0
30955,56525.0
30956,53890.0
30957,52101.0
30958,48325.0
30959,45234.0
30960,43077.0
30961,40890.0
30962,40391.0
30963,40387.0
30964,40237.0
30965,42436.0
30966,45983.0
30967,49994.0
30968,53151.0
30969,55077.0
30970,56090.0
30971,55090.0
30972,53191.0
30973,51839.0
30974,50734.0
30975,50444.0
30976,50275.0
30977,49801.0
30978,49425.0
30979,47574.0
30980,45550.0
30981,44908.0
30982,41438.0
30983,39257.0
30984,37359.0
30985,35945.0
30986,35581.0
30987,35393.0
30988,35118.0
30989,36214.0
30990,39038.0
30991,42457.0
30992,45406.0
30993,47741.0
30994,49490.0
30995,48996.0
30996,47506.0
30997,46405.0
30998,45614.0
30999,45659.0
31000,45858.0
31001,46298.0
31002,47109.0
31003,47144.0
31004,46672.0
31005,47096.0
31006,43782.0
31007,40846.0
31008,39148.0
31009,38235.0
31010,38213.0
31011,39450.0
31012,42734.0
31013,51149.0
31014,58130.0
31015,62266.0
31016,63899.0
31017,65658.0
31018,66823.0
31019,66089.0
31020,65379.0
31021,64448.0
31022,63879.0
31023,62177.0
31024,62376.0
31025,61496.0
31026,60508.0
31027,58328.0
31028,55908.0
31029,53864.0
31030,49179.0
31031,45684.0
31032,43746.0
31033,42508.0
31034,42460.0
31035,43206.0
31036,45913.0
31037,52950.0
31038,59562.0
31039,63178.0
31040,64665.0
31041,66080.0
31042,67669.0
31043,67441.0
31044,66824.0
31045,65586.0
31046,64644.0
31047,63293.0
31048,63276.0
31049,62103.0
31050,61219.0
31051,58886.0
31052,56350.0
31053,54481.0
31054,49639.0
31055,46047.0
31056,44275.0
31057,43104.0
31058,43430.0
31059,44630.0
31060,47116.0
31061,53770.0
31062,60091.0
31063,63831.0
31064,64920.0
31065,66315.0
31066,67577.0
31067,67227.0
31068,66692.0
31069,65367.0
31070,64202.0
31071,62535.0
31072,62232.0
31073,61962.0
31074,61332.0
31075,59379.0
31076,56796.0
31077,54373.0
31078,49652.0
31079,46162.0
31080,44133.0
31081,43055.0
31082,42923.0
31083,43808.0
31084,46117.0
31085,53088.0
31086,59277.0
31087,63152.0
31088,64903.0
31089,65807.0
31090,67186.0
31091,66772.0
31092,65788.0
31093,64644.0
31094,63642.0
31095,62465.0
31096,62423.0
31097,61842.0
31098,60875.0
31099,58495.0
31100,56567.0
31101,54239.0
31102,49663.0
31103,46125.0
31104,44048.0
31105,42709.0
31106,42771.0
31107,43691.0
31108,46043.0
31109,52867.0
31110,59449.0
31111,63145.0
31112,64448.0
31113,65949.0
31114,67099.0
31115,65694.0
31116,64480.0
31117,63426.0
31118,62220.0
31119,61144.0
31120,60845.0
31121,59826.0
31122,58351.0
31123,55507.0
31124,53580.0
31125,51644.0
31126,47422.0
31127,44542.0
31128,42540.0
31129,40976.0
31130,40238.0
31131,39640.0
31132,39771.0
31133,42044.0
31134,46126.0
31135,49823.0
31136,52635.0
31137,54553.0
31138,55094.0
31139,54210.0
31140,52583.0
31141,51005.0
31142,50295.0
31143,50102.0
31144,50445.0
31145,50645.0
31146,49758.0
31147,47699.0
31148,46274.0
31149,45462.0
31150,42305.0
31151,40197.0
31152,38397.0
31153,37354.0
31154,36818.0
31155,36852.0
31156,36463.0
31157,36858.0
31158,39165.0
31159,42152.0
31160,45176.0
31161,47458.0
31162,49618.0
31163,49550.0
31164,47687.0
31165,46179.0
31166,45863.0
31167,46050.0
31168,47170.0
31169,48015.0
31170,47981.0
31171,47860.0
31172,47786.0
31173,47763.0
31174,44539.0
31175,42073.0
31176,40545.0
31177,39808.0
31178,39810.0
31179,41238.0
31180,44383.0
31181,52339.0
31182,59527.0
31183,63453.0
31184,64579.0
31185,66047.0
31186,67646.0
31187,67520.0
31188,66797.0
31189,65371.0
31190,64490.0
31191,63042.0
31192,62775.0
31193,62400.0
31194,61381.0
31195,59113.0
31196,56875.0
31197,54971.0
31198,50428.0
31199,46724.0
31200,44708.0
31201,43586.0
31202,43539.0
31203,44544.0
31204,47269.0
31205,54005.0
31206,60404.0
31207,64303.0
31208,65598.0
31209,67150.0
31210,68711.0
31211,68184.0
31212,67243.0
31213,65974.0
31214,65098.0
31215,64076.0
31216,63665.0
31217,62910.0
31218,62177.0
31219,59957.0
31220,57984.0
31221,55766.0
31222,51337.0
31223,48520.0
31224,46013.0
31225,44877.0
31226,44841.0
31227,45691.0
31228,48279.0
31229,55368.0
31230,61382.0
31231,64700.0
31232,66496.0
31233,68428.0
31234,70121.0
31235,69605.0
31236,68721.0
31237,67214.0
31238,66038.0
31239,64817.0
31240,63601.0
31241,63270.0
31242,62687.0
31243,60436.0
31244,58462.0
31245,56147.0
31246,52042.0
31247,48260.0
31248,46415.0
31249,45033.0
31250,44908.0
31251,45742.0
31252,48163.0
31253,54830.0
31254,61184.0
31255,64759.0
31256,66724.0
31257,68132.0
31258,69853.0
31259,69157.0
31260,68230.0
31261,67034.0
31262,66316.0
31263,65057.0
31264,64278.0
31265,63443.0
31266,62691.0
31267,61037.0
31268,58883.0
31269,56640.0
31270,51931.0
31271,48961.0
31272,46865.0
31273,45438.0
31274,45088.0
31275,45886.0
31276,48606.0
31277,55288.0
31278,61293.0
31279,64947.0
31280,66853.0
31281,68148.0
31282,69103.0
31283,68315.0
31284,67093.0
31285,65369.0
31286,64315.0
31287,63413.0
31288,62967.0
31289,62409.0
31290,61336.0
31291,58944.0
31292,56223.0
31293,53636.0
31294,50730.0
31295,47738.0
31296,45421.0
31297,44333.0
31298,43515.0
31299,42851.0
31300,43197.0
31301,44925.0
31302,48675.0
31303,52002.0
31304,55295.0
31305,56738.0
31306,57207.0
31307,56793.0
31308,55022.0
31309,53571.0
31310,53062.0
31311,52720.0
31312,52519.0
31313,52260.0
31314,51542.0
31315,49582.0
31316,48113.0
31317,47451.0
31318,44087.0
31319,41053.0
31320,39588.0
31321,38269.0
31322,37929.0
31323,37580.0
31324,37375.0
31325,37554.0
31326,39679.0
31327,42752.0
31328,45583.0
31329,47317.0
31330,49453.0
31331,49224.0
31332,47833.0
31333,47044.0
31334,46351.0
31335,46262.0
31336,47248.0
31337,48004.0
31338,48237.0
31339,48278.0
31340,48805.0
31341,49231.0
31342,46372.0
31343,43855.0
31344,42142.0
31345,41173.0
31346,41277.0
31347,41913.0
31348,45120.0
31349,52520.0
31350,58449.0
31351,62435.0
31352,64292.0
31353,65763.0
31354,67171.0
31355,67217.0
31356,66742.0
31357,65720.0
31358,64785.0
31359,63488.0
31360,62838.0
31361,62122.0
31362,61603.0
31363,58944.0
31364,57389.0
31365,55515.0
31366,50883.0
31367,47926.0
31368,46167.0
31369,44929.0
31370,44747.0
31371,45402.0
31372,47886.0
31373,54136.0
31374,60132.0
31375,64142.0
31376,65936.0
31377,67687.0
31378,69112.0
31379,68446.0
31380,67798.0
31381,66526.0
31382,65499.0
31383,64524.0
31384,63713.0
31385,63311.0
31386,62282.0
31387,59871.0
31388,58034.0
31389,55599.0
31390,51435.0
31391,48108.0
31392,46519.0
31393,45568.0
31394,45610.0
31395,46382.0
31396,49127.0
31397,55436.0
31398,60833.0
31399,61265.0
31400,63675.0
31401,67054.0
31402,68830.0
31403,67706.0
31404,66077.0
31405,66071.0
31406,64805.0
31407,63396.0
31408,62885.0
31409,62292.0
31410,61241.0
31411,58978.0
31412,57932.0
31413,55684.0
31414,51555.0
31415,48015.0
31416,45934.0
31417,44993.0
31418,45158.0
31419,45906.0
31420,48985.0
31421,55064.0
31422,60634.0
31423,63971.0
31424,65351.0
31425,67090.0
31426,68243.0
31427,67476.0
31428,66978.0
31429,65848.0
31430,65350.0
31431,64237.0
31432,63657.0
31433,63072.0
31434,61837.0
31435,59328.0
31436,58269.0
31437,55940.0
31438,51701.0
31439,48489.0
31440,46174.0
31441,44804.0
31442,44888.0
31443,45863.0
31444,48639.0
31445,54843.0
31446,60036.0
31447,63951.0
31448,65473.0
31449,67177.0
31450,68301.0
31451,67637.0
31452,66176.0
31453,64818.0
31454,63613.0
31455,62333.0
31456,61838.0
31457,61084.0
31458,59840.0
31459,57751.0
31460,56272.0
31461,54023.0
31462,50301.0
31463,47525.0
31464,45268.0
31465,43862.0
31466,42798.0
31467,42553.0
31468,42732.0
31469,43777.0
31470,47264.0
31471,51271.0
31472,54341.0
31473,56224.0
31474,57672.0
31475,57010.0
31476,55763.0
31477,54575.0
31478,53687.0
31479,53230.0
31480,53622.0
31481,53493.0
31482,52484.0
31483,50624.0
31484,49553.0
31485,47967.0
31486,45641.0
31487,42964.0
31488,41129.0
31489,39617.0
31490,38555.0
31491,38552.0
31492,38257.0
31493,38468.0
31494,40945.0
31495,43568.0
31496,46111.0
31497,48011.0
31498,49356.0
31499,48930.0
31500,48039.0
31501,47030.0
31502,46374.0
31503,46225.0
31504,47653.0
31505,48900.0
31506,49178.0
31507,49054.0
31508,49230.0
31509,48372.0
31510,45409.0
31511,43187.0
31512,41430.0
31513,40586.0
31514,40649.0
31515,42019.0
31516,45559.0
31517,52428.0
31518,58183.0
31519,61885.0
31520,63858.0
31521,65347.0
31522,66589.0
31523,66525.0
31524,65978.0
31525,64668.0
31526,64095.0
31527,63259.0
31528,63204.0
31529,62827.0
31530,62053.0
31531,59777.0
31532,58470.0
31533,54992.0
31534,50719.0
31535,47472.0
31536,45774.0
31537,44454.0
31538,44006.0
31539,44835.0
31540,48022.0
31541,54606.0
31542,59796.0
31543,63537.0
31544,65277.0
31545,66971.0
31546,68433.0
31547,68270.0
31548,68042.0
31549,67015.0
31550,65427.0
31551,64288.0
31552,63871.0
31553,63097.0
31554,62384.0
31555,59968.0
31556,58912.0
31557,55780.0
31558,51220.0
31559,48433.0
31560,46690.0
31561,45554.0
31562,46153.0
31563,46926.0
31564,48889.0
31565,55624.0
31566,62634.0
31567,66359.0
31568,67389.0
31569,67940.0
31570,69884.0
31571,69192.0
31572,67860.0
31573,67304.0
31574,67178.0
31575,65599.0
31576,64488.0
31577,63697.0
31578,62909.0
31579,60011.0
31580,58182.0
31581,54494.0
31582,50685.0
31583,48322.0
31584,46483.0
31585,45106.0
31586,44917.0
31587,45780.0
31588,48812.0
31589,54435.0
31590,59989.0
31591,62612.0
31592,64352.0
31593,66131.0
31594,67299.0
31595,67161.0
31596,66819.0
31597,66847.0
31598,66457.0
31599,64806.0
31600,64361.0
31601,63875.0
31602,63559.0
31603,60949.0
31604,58759.0
31605,55435.0
31606,51740.0
31607,48758.0
31608,47106.0
31609,45809.0
31610,45948.0
31611,46422.0
31612,49806.0
31613,55531.0
31614,61382.0
31615,64714.0
31616,65714.0
31617,66273.0
31618,66870.0
31619,65754.0
31620,64159.0
31621,62143.0
31622,61074.0
31623,60526.0
31624,60388.0
31625,59587.0
31626,58694.0
31627,56097.0
31628,54506.0
31629,50897.0
31630,47789.0
31631,45120.0
31632,42678.0
31633,41105.0
31634,40592.0
31635,40922.0
31636,41357.0
31637,42478.0
31638,45558.0
31639,49419.0
31640,52025.0
31641,54163.0
31642,55604.0
31643,55005.0
31644,52788.0
31645,50912.0
31646,49951.0
31647,49682.0
31648,49763.0
31649,50179.0
31650,50198.0
31651,48286.0
31652,47203.0
31653,45085.0
31654,42347.0
31655,39759.0
31656,38007.0
31657,36544.0
31658,35714.0
31659,35400.0
31660,35641.0
31661,35538.0
31662,37626.0
31663,40973.0
31664,43922.0
31665,45975.0
31666,47595.0
31667,47206.0
31668,46038.0
31669,45569.0
31670,45470.0
31671,45040.0
31672,45954.0
31673,47115.0
31674,47305.0
31675,47262.0
31676,47868.0
31677,46234.0
31678,43419.0
31679,41109.0
31680,39916.0
31681,38868.0
31682,39039.0
31683,40484.0
31684,44608.0
31685,51400.0
31686,57230.0
31687,61765.0
31688,63598.0
31689,65058.0
31690,66413.0
31691,65652.0
31692,65724.0
31693,64103.0
31694,63318.0
31695,62174.0
31696,61857.0
31697,61372.0
31698,59913.0
31699,57877.0
31700,56358.0
31701,52528.0
31702,49264.0
31703,45917.0
31704,43790.0
31705,43096.0
31706,42778.0
31707,43993.0
31708,47176.0
31709,54137.0
31710,59047.0
31711,61511.0
31712,63509.0
31713,64801.0
31714,66205.0
31715,65922.0
31716,65304.0
31717,63990.0
31718,63041.0
31719,61645.0
31720,60962.0
31721,60361.0
31722,60352.0
31723,58135.0
31724,56449.0
31725,52465.0
31726,48612.0
31727,45449.0
31728,43541.0
31729,42602.0
31730,42639.0
31731,43518.0
31732,46530.0
31733,51725.0
31734,56252.0
31735,59339.0
31736,60746.0
31737,62361.0
31738,63870.0
31739,63467.0
31740,62341.0
31741,61232.0
31742,60623.0
31743,59454.0
31744,59044.0
31745,58972.0
31746,58143.0
31747,56139.0
31748,55300.0
31749,51782.0
31750,48063.0
31751,45479.0
31752,43747.0
31753,42919.0
31754,42840.0
31755,43913.0
31756,47465.0
31757,54080.0
31758,58149.0
31759,61637.0
31760,63075.0
31761,64274.0
31762,65979.0
31763,65756.0
31764,65195.0
31765,64157.0
31766,63904.0
31767,62966.0
31768,62274.0
31769,61416.0
31770,60429.0
31771,58041.0
31772,56561.0
31773,52951.0
31774,49255.0
31775,46656.0
31776,44966.0
31777,43836.0
31778,43783.0
31779,44688.0
31780,47736.0
31781,53474.0
31782,58694.0
31783,62031.0
31784,63327.0
31785,64611.0
31786,66146.0
31787,65650.0
31788,64694.0
31789,63094.0
31790,61746.0
31791,60479.0
31792,59895.0
31793,59390.0
31794,58494.0
31795,56936.0
31796,54998.0
31797,51149.0
31798,47943.0
31799,45746.0
31800,44048.0
31801,43033.0
31802,42446.0
31803,42224.0
31804,42744.0
31805,44481.0
31806,47588.0
31807,51513.0
31808,54086.0
31809,55556.0
31810,56734.0
31811,55568.0
31812,53419.0
31813,52340.0
31814,52257.0
31815,51686.0
31816,52081.0
31817,52070.0
31818,51238.0
31819,49878.0
31820,49049.0
31821,46555.0
31822,43822.0
31823,41391.0
31824,39523.0
31825,38604.0
31826,38238.0
31827,37995.0
31828,38474.0
31829,38425.0
31830,40560.0
31831,43729.0
31832,45874.0
31833,47568.0
31834,49419.0
31835,49140.0
31836,47707.0
31837,46587.0
31838,45993.0
31839,45915.0
31840,47216.0
31841,49400.0
31842,49771.0
31843,49955.0
31844,50068.0
31845,48220.0
31846,45323.0
31847,42739.0
31848,41551.0
31849,40947.0
31850,41150.0
31851,42545.0
31852,46149.0
31853,54169.0
31854,59335.0
31855,62882.0
31856,64460.0
31857,66209.0
31858,67648.0
31859,67663.0
31860,66813.0
31861,65460.0
31862,64172.0
31863,62881.0
31864,62636.0
31865,62314.0
31866,61295.0
31867,59630.0
31868,57492.0
31869,53420.0
31870,49468.0
31871,46186.0
31872,44602.0
31873,43660.0
31874,43625.0
31875,44609.0
31876,48097.0
31877,55320.0
31878,60580.0
31879,63724.0
31880,64779.0
31881,65826.0
31882,67292.0
31883,67284.0
31884,66190.0
31885,65291.0
31886,64466.0
31887,62659.0
31888,62096.0
31889,61858.0
31890,61040.0
31891,59276.0
31892,57525.0
31893,53100.0
31894,49102.0
31895,47269.0
31896,45363.0
31897,44525.0
31898,44725.0
31899,45641.0
31900,48934.0
31901,55773.0
31902,61115.0
31903,64437.0
31904,66093.0
31905,67119.0
31906,68415.0
31907,68421.0
31908,67595.0
31909,66294.0
31910,65400.0
31911,64015.0
31912,63841.0
31913,63335.0
31914,62424.0
31915,60830.0
31916,59129.0
31917,54755.0
31918,50839.0
31919,48087.0
31920,46260.0
31921,45248.0
31922,45081.0
31923,45947.0
31924,49142.0
31925,56131.0
31926,61670.0
31927,65335.0
31928,66844.0
31929,68361.0
31930,69287.0
31931,68624.0
31932,68031.0
31933,67411.0
31934,67104.0
31935,65970.0
31936,65424.0
31937,64294.0
31938,63649.0
31939,61677.0
31940,59182.0
31941,55067.0
31942,51637.0
31943,48628.0
31944,46935.0
31945,45846.0
31946,45741.0
31947,46570.0
31948,50114.0
31949,57196.0
31950,62171.0
31951,66467.0
31952,67068.0
31953,68057.0
31954,69290.0
31955,68495.0
31956,66416.0
31957,64556.0
31958,63934.0
31959,62354.0
31960,61706.0
31961,60631.0
31962,59941.0
31963,57978.0
31964,55031.0
31965,51128.0
31966,47610.0
31967,44850.0
31968,42869.0
31969,41779.0
31970,41524.0
31971,41534.0
31972,42086.0
31973,43984.0
31974,47017.0
31975,50672.0
31976,53429.0
31977,55055.0
31978,56840.0
31979,56095.0
31980,54077.0
31981,52232.0
31982,51065.0
31983,50801.0
31984,50970.0
31985,51327.0
31986,50219.0
31987,49210.0
31988,47708.0
31989,45510.0
31990,42947.0
31991,40083.0
31992,38482.0
31993,37247.0
31994,36781.0
31995,36843.0
